date,unix,open,high,low,close,volume
2021-07-28 00:00:00,1627430400000,2299.21,2305.47,2271.08,2280.02,48645.20849493
2021-07-28 01:00:00,1627434000000,2280.03,2312.41,2264.97,2310.0,49720.67345534
2021-07-28 02:00:00,1627437600000,2310.14,2336.0,2294.31,2302.03,83649.98419204
2021-07-28 03:00:00,1627441200000,2302.03,2315.99,2276.31,2288.31,71451.85298294
2021-07-28 04:00:00,1627444800000,2288.3,2303.13,2277.7,2281.86,38956.02089665
2021-07-28 05:00:00,1627448400000,2281.86,2305.0,2280.5,2297.83,35312.73602489
2021-07-28 06:00:00,1627452000000,2298.02,2299.85,2240.32,2257.64,73126.34532039
2021-07-28 07:00:00,1627455600000,2257.64,2301.86,2256.11,2295.6,49020.40116724
2021-07-28 08:00:00,1627459200000,2295.59,2315.49,2275.62,2284.09,61019.19670088
2021-07-28 09:00:00,1627462800000,2284.24,2306.0,2280.0,2305.89,29591.06562541
2021-07-28 10:00:00,1627466400000,2305.88,2313.61,2295.22,2300.38,39809.59688821
2021-07-28 11:00:00,1627470000000,2300.38,2346.55,2294.92,2330.97,73763.96314966
2021-07-28 12:00:00,1627473600000,2330.97,2333.96,2281.92,2286.18,80660.93104739
2021-07-28 13:00:00,1627477200000,2286.19,2296.26,2270.0,2283.0,56137.2939667
2021-07-28 14:00:00,1627480800000,2283.0,2292.99,2265.55,2287.12,38408.46383743
2021-07-28 15:00:00,1627484400000,2287.12,2301.51,2281.24,2290.52,38746.31899731
2021-07-28 16:00:00,1627488000000,2290.52,2324.0,2278.82,2318.26,43442.80961786
2021-07-28 17:00:00,1627491600000,2318.37,2326.5,2252.66,2261.75,108222.02838554
2021-07-28 18:00:00,1627495200000,2261.41,2324.13,2250.22,2320.18,93440.32319872
2021-07-28 19:00:00,1627498800000,2320.18,2329.15,2295.71,2309.94,58778.01290728
2021-07-28 20:00:00,1627502400000,2309.94,2309.94,2287.88,2294.16,33315.50731698
2021-07-28 21:00:00,1627506000000,2294.16,2305.28,2288.0,2302.82,16585.62280661
2021-07-28 22:00:00,1627509600000,2302.82,2313.7,2282.32,2291.31,31086.5556447
2021-07-28 23:00:00,1627513200000,2291.15,2309.87,2280.43,2300.29,42119.16090281
2021-07-29 00:00:00,1627516800000,2300.29,2307.56,2275.0,2275.68,42585.73067019
2021-07-29 01:00:00,1627520400000,2275.68,2288.34,2264.02,2283.52,33844.38258461
2021-07-29 02:00:00,1627524000000,2283.53,2297.25,2281.02,2283.59,22463.22512247
2021-07-29 03:00:00,1627527600000,2283.35,2288.75,2273.28,2277.79,19661.97255088
2021-07-29 04:00:00,1627531200000,2277.78,2301.3,2270.01,2293.7,29352.62352917
2021-07-29 05:00:00,1627534800000,2293.96,2305.59,2284.35,2301.28,26480.66612862
2021-07-29 06:00:00,1627538400000,2301.28,2305.92,2289.58,2293.94,15388.46198492
2021-07-29 07:00:00,1627542000000,2293.94,2302.63,2290.54,2294.45,14390.30983005
2021-07-29 08:00:00,1627545600000,2294.44,2300.01,2285.63,2293.58,18767.66675735
2021-07-29 09:00:00,1627549200000,2293.7,2328.0,2293.7,2317.6,38728.10571774
2021-07-29 10:00:00,1627552800000,2317.6,2323.96,2303.1,2310.46,30229.6851523
2021-07-29 11:00:00,1627556400000,2310.23,2317.64,2281.41,2292.85,40480.41753344
2021-07-29 12:00:00,1627560000000,2292.84,2295.66,2283.0,2294.32,22602.57914774
2021-07-29 13:00:00,1627563600000,2294.2,2319.29,2289.64,2317.53,32486.52535689
2021-07-29 14:00:00,1627567200000,2317.53,2326.94,2298.0,2321.7,40124.4468514
2021-07-29 15:00:00,1627570800000,2321.7,2335.36,2309.12,2323.23,29162.51937576
2021-07-29 16:00:00,1627574400000,2323.23,2344.12,2315.91,2326.03,43461.88341211
2021-07-29 17:00:00,1627578000000,2326.03,2334.65,2318.53,2326.31,17492.515345
2021-07-29 18:00:00,1627581600000,2326.32,2328.73,2308.99,2311.83,24242.82777868
2021-07-29 19:00:00,1627585200000,2311.97,2316.74,2302.0,2310.38,18222.41284136
2021-07-29 20:00:00,1627588800000,2310.39,2317.07,2306.11,2312.62,12144.72389742
2021-07-29 21:00:00,1627592400000,2312.62,2314.49,2304.0,2311.27,8072.16371507
2021-07-29 22:00:00,1627596000000,2311.42,2339.33,2310.0,2336.78,27051.80781638
2021-07-29 23:00:00,1627599600000,2336.78,2406.76,2336.01,2383.51,132065.12810331
2021-07-30 00:00:00,1627603200000,2383.77,2409.85,2365.95,2393.42,67680.48740369
2021-07-30 01:00:00,1627606800000,2393.41,2445.97,2388.62,2435.57,69956.16263664
2021-07-30 02:00:00,1627610400000,2435.57,2452.93,2423.18,2428.2,46625.2547409
2021-07-30 03:00:00,1627614000000,2428.54,2439.43,2417.77,2423.51,34671.83142251
2021-07-30 04:00:00,1627617600000,2423.51,2430.57,2405.35,2415.68,38242.49185218
2021-07-30 05:00:00,1627621200000,2415.69,2420.64,2402.16,2404.84,35388.03841473
2021-07-30 06:00:00,1627624800000,2404.69,2414.46,2385.96,2413.44,35316.18760535
2021-07-30 07:00:00,1627628400000,2413.51,2414.12,2394.69,2405.05,24831.26820371
2021-07-30 08:00:00,1627632000000,2405.05,2406.89,2337.35,2351.67,115488.24420903
2021-07-30 09:00:00,1627635600000,2351.66,2355.98,2316.69,2348.26,94656.57021479
2021-07-30 10:00:00,1627639200000,2348.15,2360.15,2330.17,2357.41,37711.1906572
2021-07-30 11:00:00,1627642800000,2357.41,2357.54,2332.17,2335.08,39760.52749433
2021-07-30 12:00:00,1627646400000,2335.09,2347.13,2331.52,2332.5,29481.06099455
2021-07-30 13:00:00,1627650000000,2332.5,2348.77,2322.87,2339.42,30516.3038375
2021-07-30 14:00:00,1627653600000,2339.41,2358.53,2336.12,2342.05,33170.7929535
2021-07-30 15:00:00,1627657200000,2342.2,2350.88,2331.59,2347.39,21135.43947026
2021-07-30 16:00:00,1627660800000,2347.26,2350.95,2334.52,2334.52,30976.32671887
2021-07-30 17:00:00,1627664400000,2334.52,2356.98,2334.51,2354.12,18859.23400001
2021-07-30 18:00:00,1627668000000,2354.11,2354.11,2340.23,2347.96,16285.4793569
2021-07-30 19:00:00,1627671600000,2347.97,2379.99,2347.53,2379.98,38409.35877498
2021-07-30 20:00:00,1627675200000,2379.99,2447.56,2375.84,2419.9,114779.0623682
2021-07-30 21:00:00,1627678800000,2419.9,2467.68,2419.9,2442.77,65163.98649086
2021-07-30 22:00:00,1627682400000,2442.77,2447.44,2413.7,2439.16,51426.15920416
2021-07-30 23:00:00,1627686000000,2439.16,2474.99,2427.89,2463.82,94970.20481931
2021-07-31 00:00:00,1627689600000,2463.81,2471.49,2440.19,2457.85,65122.94556114
2021-07-31 01:00:00,1627693200000,2457.86,2467.19,2446.18,2462.47,24210.53419981
2021-07-31 02:00:00,1627696800000,2462.46,2485.92,2455.03,2466.71,29411.24891518
2021-07-31 03:00:00,1627700400000,2466.72,2477.97,2454.15,2464.81,20988.43957665
2021-07-31 04:00:00,1627704000000,2464.81,2469.21,2436.26,2457.56,33752.331406
2021-07-31 05:00:00,1627707600000,2457.56,2459.69,2422.0,2438.1,39580.55292891
2021-07-31 06:00:00,1627711200000,2438.1,2439.87,2425.39,2436.9,17524.8234432
2021-07-31 07:00:00,1627714800000,2436.9,2448.33,2434.96,2442.69,16045.96761364
2021-07-31 08:00:00,1627718400000,2442.69,2471.26,2439.84,2463.14,27978.777934
2021-07-31 09:00:00,1627722000000,2463.15,2470.0,2450.0,2458.95,20550.29710582
2021-07-31 10:00:00,1627725600000,2458.95,2478.14,2453.86,2471.55,19242.49524628
2021-07-31 11:00:00,1627729200000,2471.55,2477.75,2444.66,2458.26,38845.81100655
2021-07-31 12:00:00,1627732800000,2458.25,2467.84,2450.81,2462.53,19409.16124282
2021-07-31 13:00:00,1627736400000,2462.53,2464.18,2443.6,2447.35,25869.56542301
2021-07-31 14:00:00,1627740000000,2447.35,2455.96,2432.78,2445.67,26844.29080422
2021-07-31 15:00:00,1627743600000,2445.67,2459.42,2439.38,2458.61,23120.2360946
2021-07-31 16:00:00,1627747200000,2458.62,2466.85,2444.03,2447.67,21900.12913745
2021-07-31 17:00:00,1627750800000,2447.66,2449.43,2435.0,2439.13,21193.81370558
2021-07-31 18:00:00,1627754400000,2439.02,2460.94,2437.01,2457.15,13821.0094585
2021-07-31 19:00:00,1627758000000,2457.06,2467.36,2450.02,2457.01,14701.08354185
2021-07-31 20:00:00,1627761600000,2457.0,2498.56,2444.82,2491.62,43597.11586973
2021-07-31 21:00:00,1627765200000,2491.61,2539.78,2490.95,2537.63,49237.07621271
2021-07-31 22:00:00,1627768800000,2537.63,2546.31,2514.57,2537.33,44801.82393746
2021-07-31 23:00:00,1627772400000,2537.43,2555.0,2523.51,2531.75,41273.27369468
2021-08-01 00:00:00,1627776000000,2531.74,2573.63,2511.85,2571.28,84662.70721438
2021-08-01 01:00:00,1627779600000,2571.28,2582.55,2554.23,2565.53,45079.20518987
2021-08-01 02:00:00,1627783200000,2565.53,2587.84,2562.35,2580.13,30224.48081569
2021-08-01 03:00:00,1627786800000,2580.14,2620.41,2571.08,2616.61,70730.78212886
2021-08-01 04:00:00,1627790400000,2616.6,2638.0,2607.5,2619.33,61009.46368761
2021-08-01 05:00:00,1627794000000,2619.57,2627.41,2590.28,2606.0,65816.62258272
2021-08-01 06:00:00,1627797600000,2606.01,2613.09,2591.77,2600.3,36560.64569089
2021-08-01 07:00:00,1627801200000,2600.31,2608.83,2580.73,2586.97,35182.02444161
2021-08-01 08:00:00,1627804800000,2586.97,2602.54,2582.0,2594.02,21804.4168308
2021-08-01 09:00:00,1627808400000,2593.77,2612.85,2592.22,2611.09,22495.29234806
2021-08-01 10:00:00,1627812000000,2611.08,2611.08,2570.73,2583.92,34336.59505871
2021-08-01 11:00:00,1627815600000,2583.91,2591.69,2561.83,2588.36,36317.54588209
2021-08-01 12:00:00,1627819200000,2588.35,2608.69,2583.4,2590.84,23303.51072402
2021-08-01 13:00:00,1627822800000,2590.84,2596.51,2577.55,2578.74,25959.44811417
2021-08-01 14:00:00,1627826400000,2578.73,2592.44,2573.0,2581.44,27302.63779637
2021-08-01 15:00:00,1627830000000,2581.44,2604.29,2577.33,2583.52,26939.53951233
2021-08-01 16:00:00,1627833600000,2583.52,2586.96,2528.57,2569.6,93397.09507105
2021-08-01 17:00:00,1627837200000,2569.61,2579.38,2546.09,2570.25,38049.09992627
2021-08-01 18:00:00,1627840800000,2570.25,2606.07,2564.25,2598.27,39689.66079855
2021-08-01 19:00:00,1627844400000,2598.28,2665.19,2567.15,2655.76,102497.21048365
2021-08-01 20:00:00,1627848000000,2655.65,2698.97,2652.16,2670.86,98793.04267317
2021-08-01 21:00:00,1627851600000,2670.85,2679.79,2642.65,2654.07,30271.92600033
2021-08-01 22:00:00,1627855200000,2653.79,2665.32,2582.45,2600.8,95623.88290437
2021-08-01 23:00:00,1627858800000,2601.0,2615.94,2526.49,2554.4,128062.75938203
2021-08-02 00:00:00,1627862400000,2554.4,2578.57,2506.0,2517.98,77659.10657845
2021-08-02 01:00:00,1627866000000,2517.98,2556.33,2508.0,2536.97,55960.3004995
2021-08-02 02:00:00,1627869600000,2536.97,2571.57,2528.41,2566.62,35713.60853659
2021-08-02 03:00:00,1627873200000,2566.56,2571.65,2552.01,2558.69,23620.03769313
2021-08-02 04:00:00,1627876800000,2558.87,2568.69,2540.76,2547.93,31669.49218925
2021-08-02 05:00:00,1627880400000,2547.93,2562.32,2545.78,2556.57,21118.67577466
2021-08-02 06:00:00,1627884000000,2556.57,2626.75,2548.48,2617.82,66608.85862152
2021-08-02 07:00:00,1627887600000,2617.82,2639.8,2602.61,2617.76,66033.4830173
2021-08-02 08:00:00,1627891200000,2617.75,2625.1,2567.13,2572.29,87475.5802734
2021-08-02 09:00:00,1627894800000,2572.29,2609.04,2555.72,2601.41,69762.868662
2021-08-02 10:00:00,1627898400000,2601.41,2602.55,2585.55,2597.89,32690.88536002
2021-08-02 11:00:00,1627902000000,2597.88,2598.85,2570.0,2589.63,40987.22071028
2021-08-02 12:00:00,1627905600000,2589.63,2603.31,2560.0,2587.68,73815.73840108
2021-08-02 13:00:00,1627909200000,2587.67,2624.93,2576.54,2616.14,44470.04471634
2021-08-02 14:00:00,1627912800000,2616.14,2637.56,2605.01,2625.79,65791.47168341
2021-08-02 15:00:00,1627916400000,2625.71,2656.52,2620.75,2632.47,59887.23394313
2021-08-02 16:00:00,1627920000000,2632.41,2666.17,2630.62,2648.13,57713.51290966
2021-08-02 17:00:00,1627923600000,2648.14,2650.9,2619.5,2640.66,37706.29587241
2021-08-02 18:00:00,1627927200000,2640.65,2657.8,2630.34,2649.6,23602.7403693
2021-08-02 19:00:00,1627930800000,2649.6,2663.89,2595.28,2602.54,70254.69176557
2021-08-02 20:00:00,1627934400000,2602.53,2623.88,2581.52,2597.35,80756.49355183
2021-08-02 21:00:00,1627938000000,2597.35,2617.85,2586.59,2612.44,24189.94691335
2021-08-02 22:00:00,1627941600000,2612.64,2637.03,2609.21,2625.44,35129.20647976
2021-08-02 23:00:00,1627945200000,2625.45,2637.26,2601.29,2606.88,29886.45664878
2021-08-03 00:00:00,1627948800000,2606.87,2632.92,2583.77,2607.07,59762.10130437
2021-08-03 01:00:00,1627952400000,2607.08,2607.54,2544.23,2545.14,80746.26662879
2021-08-03 02:00:00,1627956000000,2545.14,2569.33,2537.83,2552.72,37012.18990093
2021-08-03 03:00:00,1627959600000,2552.71,2561.7,2517.0,2532.97,60822.00776462
2021-08-03 04:00:00,1627963200000,2533.19,2543.71,2472.8,2492.41,76542.39509708
2021-08-03 05:00:00,1627966800000,2492.4,2492.4,2450.0,2471.03,92543.81533521
2021-08-03 06:00:00,1627970400000,2471.03,2485.91,2460.83,2460.83,34474.22968906
2021-08-03 07:00:00,1627974000000,2460.83,2498.71,2440.0,2491.59,62712.39748334
2021-08-03 08:00:00,1627977600000,2491.59,2492.97,2471.9,2481.95,42686.4740335
2021-08-03 09:00:00,1627981200000,2481.95,2498.11,2465.23,2498.1,54539.54539805
2021-08-03 10:00:00,1627984800000,2498.1,2524.34,2484.09,2510.39,51454.88694083
2021-08-03 11:00:00,1627988400000,2510.35,2514.09,2483.67,2487.31,37971.20682862
2021-08-03 12:00:00,1627992000000,2487.31,2518.11,2451.78,2500.13,123111.91714174
2021-08-03 13:00:00,1627995600000,2500.14,2521.41,2497.71,2511.73,36458.98146863
2021-08-03 14:00:00,1627999200000,2511.74,2539.7,2505.14,2511.63,49809.93142046
2021-08-03 15:00:00,1628002800000,2511.63,2516.05,2470.9,2495.66,79813.49556358
2021-08-03 16:00:00,1628006400000,2495.67,2501.89,2480.16,2497.72,51552.28469974
2021-08-03 17:00:00,1628010000000,2497.83,2509.33,2463.73,2467.05,41872.39203122
2021-08-03 18:00:00,1628013600000,2467.05,2487.96,2447.76,2484.87,58229.92794681
2021-08-03 19:00:00,1628017200000,2484.87,2496.3,2465.83,2473.46,26837.05481013
2021-08-03 20:00:00,1628020800000,2473.48,2488.68,2450.6,2484.01,57005.32916803
2021-08-03 21:00:00,1628024400000,2484.01,2495.72,2471.39,2488.34,22697.28791659
2021-08-03 22:00:00,1628028000000,2488.16,2528.0,2486.44,2511.1,42895.64637897
2021-08-03 23:00:00,1628031600000,2511.1,2527.75,2490.42,2506.06,37020.55640228
2021-08-04 00:00:00,1628035200000,2506.07,2522.0,2480.78,2515.65,47336.29837338
2021-08-04 01:00:00,1628038800000,2515.65,2537.76,2507.06,2522.48,35208.93214587
2021-08-04 02:00:00,1628042400000,2522.48,2534.25,2505.65,2510.9,27294.59252171
2021-08-04 03:00:00,1628046000000,2510.91,2513.58,2483.0,2483.66,33899.64424845
2021-08-04 04:00:00,1628049600000,2483.66,2501.43,2474.85,2494.81,38885.82488649
2021-08-04 05:00:00,1628053200000,2494.82,2515.57,2492.29,2494.42,23514.84525389
2021-08-04 06:00:00,1628056800000,2494.42,2507.16,2479.39,2485.68,32801.64964225
2021-08-04 07:00:00,1628060400000,2485.68,2491.32,2464.1,2477.63,32476.21265452
2021-08-04 08:00:00,1628064000000,2477.64,2488.32,2456.28,2476.2,47328.25380193
2021-08-04 09:00:00,1628067600000,2476.2,2484.75,2469.45,2478.29,23946.20095625
2021-08-04 10:00:00,1628071200000,2478.21,2504.48,2471.51,2498.99,26390.15930903
2021-08-04 11:00:00,1628074800000,2498.98,2511.88,2496.44,2504.24,26961.86449908
2021-08-04 12:00:00,1628078400000,2504.23,2590.31,2502.8,2587.02,94979.73088495
2021-08-04 13:00:00,1628082000000,2587.01,2628.8,2572.87,2608.53,109855.3964391
2021-08-04 14:00:00,1628085600000,2608.53,2641.87,2601.56,2638.32,73502.4441443
2021-08-04 15:00:00,1628089200000,2638.33,2698.47,2636.01,2672.97,143619.94586364
2021-08-04 16:00:00,1628092800000,2672.81,2734.51,2665.03,2710.95,136124.22296183
2021-08-04 17:00:00,1628096400000,2710.95,2712.99,2664.27,2678.25,79757.69507729
2021-08-04 18:00:00,1628100000000,2678.26,2706.66,2674.78,2692.05,38988.59598967
2021-08-04 19:00:00,1628103600000,2692.05,2701.26,2680.0,2695.44,30322.45058039
2021-08-04 20:00:00,1628107200000,2695.45,2723.79,2688.45,2711.86,32110.05620819
2021-08-04 21:00:00,1628110800000,2711.67,2724.27,2705.0,2721.29,25946.40049813
2021-08-04 22:00:00,1628114400000,2721.46,2774.55,2695.79,2728.2,86188.84988838
2021-08-04 23:00:00,1628118000000,2728.19,2749.52,2704.69,2725.07,44133.54362385
2021-08-05 00:00:00,1628121600000,2725.07,2742.67,2700.0,2705.17,43463.48536265
2021-08-05 01:00:00,1628125200000,2705.25,2708.44,2662.15,2691.44,70641.35371614
2021-08-05 02:00:00,1628128800000,2691.22,2700.91,2675.44,2699.13,35576.10371422
2021-08-05 03:00:00,1628132400000,2699.13,2722.73,2691.0,2711.93,50609.64158152
2021-08-05 04:00:00,1628136000000,2711.92,2721.0,2684.16,2694.4,29828.80430726
2021-08-05 05:00:00,1628139600000,2694.8,2714.56,2689.26,2706.83,24545.38708189
2021-08-05 06:00:00,1628143200000,2706.82,2706.82,2671.0,2684.29,42694.06836459
2021-08-05 07:00:00,1628146800000,2684.28,2694.4,2666.6,2683.01,42739.46570685
2021-08-05 08:00:00,1628150400000,2683.01,2691.95,2629.38,2631.36,79824.99865537
2021-08-05 09:00:00,1628154000000,2631.32,2643.27,2572.5,2593.1,162764.28351324
2021-08-05 10:00:00,1628157600000,2593.1,2617.34,2588.07,2613.77,61437.64733668
2021-08-05 11:00:00,1628161200000,2613.84,2645.69,2600.63,2620.27,78087.04183776
2021-08-05 12:00:00,1628164800000,2620.26,2640.78,2520.63,2605.53,210645.95202038
2021-08-05 13:00:00,1628168400000,2605.27,2686.5,2591.7,2685.45,158319.70697868
2021-08-05 14:00:00,1628172000000,2685.44,2823.3,2666.44,2806.2,347267.4017555
2021-08-05 15:00:00,1628175600000,2805.9,2806.25,2730.0,2754.7,138538.2263958
2021-08-05 16:00:00,1628179200000,2754.67,2794.46,2745.99,2787.7,82426.74576577
2021-08-05 17:00:00,1628182800000,2787.71,2819.26,2776.64,2811.55,87373.95270055
2021-08-05 18:00:00,1628186400000,2811.56,2833.39,2785.0,2802.7,54663.51472626
2021-08-05 19:00:00,1628190000000,2802.7,2821.2,2786.96,2797.58,43135.94089223
2021-08-05 20:00:00,1628193600000,2797.58,2817.44,2795.43,2803.91,26163.26043515
2021-08-05 21:00:00,1628197200000,2803.91,2845.54,2786.09,2826.36,40358.19782085
2021-08-05 22:00:00,1628200800000,2826.37,2842.98,2805.34,2807.55,48679.61766327
2021-08-05 23:00:00,1628204400000,2807.56,2833.49,2807.56,2826.99,25986.84722601
2021-08-06 00:00:00,1628208000000,2827.0,2847.0,2758.84,2777.6,92963.8990131
2021-08-06 01:00:00,1628211600000,2777.82,2815.58,2777.18,2808.17,42681.19975155
2021-08-06 02:00:00,1628215200000,2808.16,2808.16,2766.7,2773.1,30420.9309433
2021-08-06 03:00:00,1628218800000,2773.4,2792.0,2750.31,2761.16,35502.30174647
2021-08-06 04:00:00,1628222400000,2761.17,2775.0,2750.17,2772.4,28581.69477082
2021-08-06 05:00:00,1628226000000,2772.58,2792.5,2765.13,2785.46,27085.19475142
2021-08-06 06:00:00,1628229600000,2785.46,2807.94,2771.2,2784.36,41840.65597073
2021-08-06 07:00:00,1628233200000,2784.36,2790.63,2763.89,2769.0,27174.49112577
2021-08-06 08:00:00,1628236800000,2769.01,2783.04,2757.02,2779.23,25485.11190596
2021-08-06 09:00:00,1628240400000,2779.22,2779.22,2759.35,2759.9,21581.79967562
2021-08-06 10:00:00,1628244000000,2759.89,2768.44,2736.41,2758.61,45293.95857372
2021-08-06 11:00:00,1628247600000,2758.61,2758.61,2732.88,2736.73,31449.19532776
2021-08-06 12:00:00,1628251200000,2736.65,2792.88,2720.18,2771.08,82906.74858008
2021-08-06 13:00:00,1628254800000,2771.07,2788.52,2766.0,2777.95,30257.39514117
2021-08-06 14:00:00,1628258400000,2777.95,2787.86,2762.85,2778.46,22262.74456176
2021-08-06 15:00:00,1628262000000,2778.46,2851.98,2769.44,2839.41,96785.80378623
2021-08-06 16:00:00,1628265600000,2839.39,2884.62,2839.39,2862.68,130923.47127726
2021-08-06 17:00:00,1628269200000,2862.68,2918.09,2862.57,2914.13,64024.29532348
2021-08-06 18:00:00,1628272800000,2914.12,2934.07,2904.29,2919.1,48275.82864847
2021-08-06 19:00:00,1628276400000,2919.1,2947.97,2914.72,2929.65,42422.1417145
2021-08-06 20:00:00,1628280000000,2929.69,2941.02,2881.3,2913.11,47270.93535554
2021-08-06 21:00:00,1628283600000,2913.11,2919.54,2876.51,2877.0,21447.49220126
2021-08-06 22:00:00,1628287200000,2877.01,2907.41,2877.01,2892.88,25555.39529385
2021-08-06 23:00:00,1628290800000,2892.87,2894.72,2873.33,2891.14,19000.90058099
2021-08-07 00:00:00,1628294400000,2891.14,2920.2,2865.01,2919.35,40459.75024259
2021-08-07 01:00:00,1628298000000,2919.35,2928.5,2884.99,2914.44,35062.21429795
2021-08-07 02:00:00,1628301600000,2914.31,2933.56,2909.76,2927.6,28470.05845537
2021-08-07 03:00:00,1628305200000,2927.6,2941.18,2908.6,2935.77,34462.84231675
2021-08-07 04:00:00,1628308800000,2935.78,2987.41,2929.11,2958.01,71905.90338314
2021-08-07 05:00:00,1628312400000,2958.02,2981.55,2955.04,2968.64,31252.91471379
2021-08-07 06:00:00,1628316000000,2968.65,2974.99,2940.0,2958.94,33223.89841111
2021-08-07 07:00:00,1628319600000,2958.95,2974.99,2947.31,2956.67,25224.04962124
2021-08-07 08:00:00,1628323200000,2956.67,2980.0,2944.3,2978.34,31338.85057024
2021-08-07 09:00:00,1628326800000,2978.34,3048.68,2968.47,3043.58,112867.95384097
2021-08-07 10:00:00,1628330400000,3043.58,3094.73,3036.22,3071.89,88593.23499843
2021-08-07 11:00:00,1628334000000,3071.89,3118.0,3057.26,3107.97,61944.22829661
2021-08-07 12:00:00,1628337600000,3107.96,3174.07,3070.46,3095.67,201684.97250703
2021-08-07 13:00:00,1628341200000,3095.66,3131.45,3055.1,3058.53,103844.49667104
2021-08-07 14:00:00,1628344800000,3058.54,3106.39,3058.54,3085.72,54953.50512786
2021-08-07 15:00:00,1628348400000,3085.72,3112.84,3069.41,3084.28,45198.88362312
2021-08-07 16:00:00,1628352000000,3084.28,3101.99,2994.29,3094.09,193989.99784379
2021-08-07 17:00:00,1628355600000,3094.09,3096.94,3031.66,3052.0,66873.97788509
2021-08-07 18:00:00,1628359200000,3051.99,3078.28,3031.12,3059.97,37997.25370426
2021-08-07 19:00:00,1628362800000,3059.97,3086.69,3036.25,3080.0,33923.51678532
2021-08-07 20:00:00,1628366400000,3080.0,3098.37,3059.61,3080.76,42512.43882201
2021-08-07 21:00:00,1628370000000,3081.32,3130.46,3065.0,3072.38,50409.42331836
2021-08-07 22:00:00,1628373600000,3072.32,3114.0,3064.06,3089.85,56006.00464583
2021-08-07 23:00:00,1628377200000,3089.85,3174.95,3089.85,3162.83,68981.75877066
2021-08-08 00:00:00,1628380800000,3163.27,3197.33,3133.81,3163.57,87583.35691429
2021-08-08 01:00:00,1628384400000,3163.1,3165.53,3095.11,3109.58,56410.52175423
2021-08-08 02:00:00,1628388000000,3109.57,3109.57,3071.78,3090.69,45482.91999899
2021-08-08 03:00:00,1628391600000,3090.68,3132.29,3086.41,3121.92,35494.94598718
2021-08-08 04:00:00,1628395200000,3121.94,3139.7,3096.13,3112.53,36236.42033158
2021-08-08 05:00:00,1628398800000,3112.59,3142.22,3095.33,3132.72,39075.47355556
2021-08-08 06:00:00,1628402400000,3132.73,3187.66,3132.73,3168.67,82558.19275595
2021-08-08 07:00:00,1628406000000,3169.08,3188.37,3130.0,3138.0,70789.07359651
2021-08-08 08:00:00,1628409600000,3137.54,3156.97,3121.28,3125.81,42412.81015276
2021-08-08 09:00:00,1628413200000,3125.81,3159.17,3123.05,3140.86,28899.08338606
2021-08-08 10:00:00,1628416800000,3140.85,3153.55,3082.1,3103.19,63331.90122515
2021-08-08 11:00:00,1628420400000,3103.18,3119.69,3083.68,3101.94,42995.79551712
2021-08-08 12:00:00,1628424000000,3101.95,3147.43,3096.22,3139.23,39321.42758087
2021-08-08 13:00:00,1628427600000,3139.23,3151.65,3105.23,3117.16,41308.49183295
2021-08-08 14:00:00,1628431200000,3117.23,3125.0,3025.51,3030.38,108622.42278075
2021-08-08 15:00:00,1628434800000,3030.37,3055.03,3017.0,3034.22,69019.0083842
2021-08-08 16:00:00,1628438400000,3033.91,3073.0,3003.32,3011.64,75757.84011543
2021-08-08 17:00:00,1628442000000,3011.62,3019.26,2970.91,2991.06,75018.50273786
2021-08-08 18:00:00,1628445600000,2991.07,3011.01,2961.16,2977.37,49022.91583662
2021-08-08 19:00:00,1628449200000,2977.38,3003.9,2950.44,2988.51,62903.40868939
2021-08-08 20:00:00,1628452800000,2987.95,3028.53,2964.29,2992.08,66187.23800773
2021-08-08 21:00:00,1628456400000,2992.08,3039.79,2984.57,3037.92,30015.00119204
2021-08-08 22:00:00,1628460000000,3037.88,3067.7,3032.0,3045.87,37059.33951302
2021-08-08 23:00:00,1628463600000,3045.87,3064.91,3003.46,3013.83,36060.68682158
2021-08-09 00:00:00,1628467200000,3013.62,3036.26,2928.91,2937.44,77316.92202756
2021-08-09 01:00:00,1628470800000,2937.45,2943.63,2902.43,2919.96,56478.08808577
2021-08-09 02:00:00,1628474400000,2919.95,2949.0,2915.96,2947.85,19799.35569953
2021-08-09 03:00:00,1628478000000,2947.84,2965.36,2929.1,2950.27,16748.89582031
2021-08-09 04:00:00,1628481600000,2950.28,2963.34,2928.0,2957.93,23391.93619571
2021-08-09 05:00:00,1628485200000,2957.63,2967.26,2921.49,2937.37,24417.79588564
2021-08-09 06:00:00,1628488800000,2937.38,2942.93,2888.0,2924.43,52659.95087014
2021-08-09 07:00:00,1628492400000,2924.31,2957.39,2912.0,2946.58,45139.83338259
2021-08-09 08:00:00,1628496000000,2945.78,2976.04,2934.04,2958.83,37194.30465482
2021-08-09 09:00:00,1628499600000,2958.93,3051.81,2952.17,3042.31,103759.87726477
2021-08-09 10:00:00,1628503200000,3042.32,3110.57,3042.32,3103.4,85824.7861331
2021-08-09 11:00:00,1628506800000,3103.39,3143.59,3090.06,3135.27,87859.06929464
2021-08-09 12:00:00,1628510400000,3135.26,3141.65,3100.42,3135.01,55114.21104016
2021-08-09 13:00:00,1628514000000,3135.01,3155.99,3081.76,3098.25,79941.745592
2021-08-09 14:00:00,1628517600000,3098.26,3159.33,3098.26,3114.4,109180.63220564
2021-08-09 15:00:00,1628521200000,3114.4,3178.87,3114.4,3169.7,68288.20858916
